id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_predita,probabilidade_falha,FDF (Falha Desgaste Ferramenta)_predito,FDC (Falha Dissipacao Calor)_predito,FP (Falha Potencia)_predito,FTE (Falha Tensao Excessiva)_predito,FA (Falha Aleatoria)_predito
36193,M15307,M,297.6,308.7,90.0,1376,59.9,74,0.0,0.017413788531814262,0.0,0.0,0.0,0.0,0.0
36194,M22754,M,300.8,312.6,90.0,1588,35.6,114,0.0,0.002377553712123539,0.0,0.0,0.0,0.0,0.0
36195,M23588,M,297.2,308.7,90.0,1398,38.1,88,0.0,0.002966615217638519,0.0,0.0,0.0,0.0,0.0
36196,M22688,M,299.8,311.1,90.0,1562,35.7,170,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36197,M16628,M,298.3,307.8,90.0,1485,42.0,13,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36198,L53988,L,301.0,310.7,90.0,1391,45.0,123,0.0,0.0037644774152991267,0.0,0.0,0.0,0.0,0.0
36199,L51884,L,303.7,311.9,90.0,1561,33.3,153,0.0,0.005501502365325093,0.0,0.0,0.0,0.0,0.0
36200,L51049,L,302.7,311.7,90.0,1480,45.2,8,0.0,0.00483304964740884,0.0,0.0,0.0,0.0,0.0
36201,M16515,M,298.2,308.0,90.0,1577,35.9,151,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36202,M18047,M,300.2,309.4,90.0,1752,27.8,208,0.0,0.010392970945572693,0.0,0.0,0.0,0.0,0.0
36203,L47863,L,297.7,309.0,90.0,1874,24.4,28,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36204,M19030,M,302.2,310.6,90.0,1355,51.5,126,1.0,0.6719241197504651,0.0,1.0,0.0,0.0,0.0
36205,L51657,L,302.6,310.3,90.0,1647,34.2,14,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
36206,L47641,L,297.4,308.7,90.0,1402,40.2,114,0.0,0.002966615217638519,0.0,0.0,0.0,0.0,0.0
36207,L52944,L,301.7,311.2,90.0,1589,37.9,75,0.0,0.0027399451359920108,0.0,0.0,0.0,0.0,0.0
36208,L54702,L,300.1,311.5,90.0,1334,54.0,26,0.0,0.016737063410049033,0.0,0.0,0.0,0.0,0.0
36209,L51682,L,302.4,310.2,90.0,1642,28.3,88,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
36210,M24569,M,299.0,310.0,90.0,1486,34.6,91,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36211,L47498,L,297.8,308.4,90.0,1512,39.9,181,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
36212,L48325,L,297.0,307.8,90.0,1553,33.3,155,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36213,M19954,M,304.1,313.5,90.0,1470,45.8,85,0.0,0.003276297441247534,0.0,0.0,0.0,0.0,0.0
36214,L48573,L,299.1,310.4,90.0,1594,33.3,147,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36215,M21483,M,301.7,310.7,90.0,1442,41.1,89,0.0,0.0027399451359920108,0.0,0.0,0.0,0.0,0.0
36216,M16361,M,298.0,308.7,90.0,1436,48.2,201,0.0,0.021451254260732987,0.0,0.0,0.0,0.0,0.0
36217,L53588,L,300.3,309.9,90.0,1601,31.7,180,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
36218,M15236,M,297.4,308.2,90.0,1401,51.9,117,0.0,0.004037023918829812,0.0,0.0,0.0,0.0,0.0
36219,M15270,M,297.5,308.6,90.0,1472,44.9,198,0.0,0.007094776234222964,0.0,0.0,0.0,0.0,0.0
36220,L48840,L,298.2,308.0,90.0,1499,44.1,166,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
36221,L50331,L,300.5,309.8,90.0,1428,43.8,119,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36222,L48803,L,297.7,307.6,90.0,1921,22.9,68,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36223,M20469,M,303.1,312.4,90.0,1378,50.1,104,0.0,0.040583088926873075,0.0,0.0,0.0,0.0,0.0
36224,L55712,L,298.6,309.4,90.0,1315,55.5,28,0.0,0.013810119136197913,0.0,0.0,0.0,0.0,0.0
36225,L52982,L,301.4,310.8,90.0,1490,38.0,168,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36226,H34720,H,304.0,313.2,90.0,1612,31.7,206,0.0,0.009544833846997756,0.0,0.0,0.0,0.0,0.0
36227,L54266,L,300.6,310.4,90.0,2514,13.4,215,1.0,0.5880097231042574,0.0,0.0,0.0,0.0,0.0
36228,M23757,M,297.3,308.7,90.0,1577,35.6,133,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36229,L54668,L,300.3,311.7,90.0,1545,43.5,160,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36230,M24475,M,299.0,310.2,90.0,1564,39.9,97,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36231,L56397,L,297.8,308.8,90.0,1421,49.6,101,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
36232,L48852,L,298.1,307.8,90.0,1432,49.8,198,0.0,0.013204018924842357,0.0,0.0,0.0,0.0,0.0
36233,M17218,M,299.2,308.4,90.0,1381,42.5,54,0.0,0.008440681565527044,0.0,0.0,0.0,0.0,0.0
36234,L55647,L,298.6,309.8,90.0,1704,28.3,64,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36235,L47454,L,298.1,308.0,90.0,1652,28.5,63,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36236,M17333,M,298.9,308.5,90.0,1555,37.6,142,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36237,L52669,L,302.6,312.1,90.0,1499,35.0,215,0.0,0.009544833846997756,0.0,0.0,0.0,0.0,0.0
36238,M19631,M,303.6,311.9,90.0,1617,36.0,95,0.0,0.004024781454253958,0.0,0.0,0.0,0.0,0.0
36239,M16967,M,299.4,309.1,90.0,1417,47.3,59,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
36240,L54680,L,300.2,311.8,90.0,1410,51.4,189,0.0,0.013699318584598011,0.0,0.0,0.0,0.0,0.0
36241,L51594,L,302.7,310.5,90.0,1520,39.3,73,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
36242,L55318,L,299.5,310.8,90.0,1356,54.9,72,0.0,0.01771644306925071,0.0,0.0,0.0,0.0,0.0
36243,L55840,L,297.4,308.5,90.0,1295,52.1,130,0.0,0.014990958911470386,0.0,0.0,0.0,0.0,0.0
36244,L55419,L,299.0,310.4,90.0,1339,49.6,94,0.0,0.014881843347917012,0.0,0.0,0.0,0.0,0.0
36245,L49597,L,298.9,308.3,90.0,1576,36.6,7,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36246,L55951,L,297.5,308.6,90.0,1536,39.0,202,0.0,0.007251268591994752,0.0,0.0,0.0,0.0,0.0
36247,M17096,M,299.3,308.5,90.0,1422,43.1,186,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
36248,L50947,L,302.3,311.1,90.0,1630,35.6,183,0.0,0.004541096328141592,0.0,0.0,0.0,0.0,0.0
36249,M24651,M,298.5,309.4,90.0,1521,37.5,94,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36250,M24849,M,298.8,308.5,90.0,1577,33.2,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36251,L57145,L,298.3,307.9,90.0,1703,28.9,147,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36252,L54503,L,299.9,310.2,90.0,1479,46.3,173,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
36253,M16243,M,298.9,310.2,90.0,1331,49.0,121,0.0,0.014881843347917012,0.0,0.0,0.0,0.0,0.0
36254,H32515,H,299.8,309.0,90.0,1467,37.3,193,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
36255,L51101,L,302.7,311.5,90.0,1494,41.4,149,0.0,0.004541096328141592,0.0,0.0,0.0,0.0,0.0
36256,L53865,L,301.6,310.9,90.0,1532,43.6,15,0.0,0.0026732563269637652,0.0,0.0,0.0,0.0,0.0
36257,L50374,L,300.0,309.0,90.0,1454,51.7,2,0.0,0.0035230221859395322,0.0,0.0,0.0,0.0,0.0
36258,L49121,L,298.1,307.9,90.0,1425,58.2,57,0.0,0.004300499020070027,0.0,0.0,0.0,0.0,0.0
36259,M22573,M,300.5,311.4,90.0,2072,18.8,75,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36260,M19756,M,303.7,312.4,90.0,1642,32.3,206,0.0,0.013886095683165737,0.0,0.0,0.0,0.0,0.0
36261,L51962,L,303.8,312.5,90.0,1368,52.6,123,0.0,0.11188136894590014,0.0,0.0,0.0,0.0,0.0
36262,L48676,L,298.0,308.7,90.0,1268,69.4,189,1.0,0.9865194871478529,0.0,0.0,1.0,1.0,0.0
36263,H31371,H,297.9,307.7,90.0,1618,35.9,92,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36264,M24031,M,297.7,308.8,90.0,1388,45.6,190,0.0,0.006816589377124029,0.0,0.0,0.0,0.0,0.0
36265,L56925,L,298.8,310.0,90.0,1611,32.4,183,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
36266,M22192,M,299.8,310.3,90.0,1805,23.7,198,0.0,0.005264814780604985,0.0,0.0,0.0,0.0,0.0
36267,M22809,M,300.7,311.5,90.0,1569,36.4,20,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36268,L50197,L,300.5,309.8,90.0,1305,51.7,202,0.0,0.07369042002661398,0.0,0.0,0.0,0.0,0.0
36269,M21606,M,301.7,311.1,90.0,1578,40.5,174,0.0,0.003210241330559488,0.0,0.0,0.0,0.0,0.0
36270,L47693,L,297.4,309.2,90.0,1428,38.8,26,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36271,M18794,M,302.6,311.6,90.0,1518,39.0,184,0.0,0.004541096328141592,0.0,0.0,0.0,0.0,0.0
36272,L50205,L,300.5,309.6,90.0,1366,50.2,219,0.0,0.28782803447053606,0.0,0.0,0.0,0.0,0.0
36273,M16059,M,296.9,307.9,90.0,1979,20.4,68,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36274,M19888,M,303.9,313.2,90.0,1630,29.3,104,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
36275,M24644,M,298.7,309.8,90.0,1435,48.8,71,0.0,0.0028789022756849124,0.0,0.0,0.0,0.0,0.0
36276,H30335,H,295.5,305.9,90.0,1593,37.2,197,0.0,0.0051410771496415465,0.0,0.0,0.0,0.0,0.0
36277,M19509,M,303.3,311.4,90.0,1395,59.1,4,0.0,0.08147748767012936,0.0,0.0,0.0,0.0,0.0
36278,H34746,H,303.6,312.7,90.0,1403,46.2,57,0.0,0.0038230695248893717,0.0,0.0,0.0,0.0,0.0
36279,L48256,L,296.9,307.7,90.0,1653,35.9,177,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
36280,H36182,H,301.3,310.8,90.0,1434,39.5,18,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36281,M24270,M,298.0,308.5,90.0,1666,31.0,198,0.0,0.0051410771496415465,0.0,0.0,0.0,0.0,0.0
36282,L48851,L,298.1,307.9,90.0,1614,35.8,196,0.0,0.004684257962338183,0.0,0.0,0.0,0.0,0.0
36283,L47654,L,297.4,309.1,90.0,1478,49.8,150,0.0,0.0035617898201838662,0.0,0.0,0.0,0.0,0.0
36284,L56366,L,297.9,309.0,90.0,1629,29.0,26,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36285,M23699,M,297.4,308.9,90.0,1376,39.0,181,0.0,0.015014820622767499,0.0,0.0,0.0,0.0,0.0
36286,L52938,L,301.9,311.3,90.0,1501,40.8,59,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
36287,M21157,M,301.1,310.5,90.0,1309,60.7,100,0.0,0.062217833535444564,0.0,0.0,0.0,0.0,0.0
36288,M17338,M,298.9,308.5,90.0,1456,50.0,156,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
36289,L52673,L,302.8,312.4,90.0,1376,57.1,8,0.0,0.06725693561406418,0.0,0.0,0.0,0.0,0.0
36290,L51094,L,302.5,311.5,90.0,1493,35.1,131,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
36291,L49318,L,299.3,309.0,90.0,1734,30.6,154,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36292,L52634,L,303.0,312.5,90.0,1461,40.2,127,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
36293,L52559,L,302.9,312.4,90.0,1446,41.7,196,0.0,0.00393374968940161,0.0,0.0,0.0,0.0,0.0
36294,L56165,L,297.1,307.8,90.0,1584,42.3,135,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36295,L51203,L,302.1,311.0,90.0,1364,50.0,205,1.0,0.5958888829952901,0.0,0.0,0.0,0.0,0.0
36296,L50665,L,301.9,310.8,90.0,1427,47.7,92,0.0,0.004183337888755606,0.0,0.0,0.0,0.0,0.0
36297,L49635,L,299.0,308.6,90.0,1946,22.3,102,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36298,M17324,M,298.9,308.5,90.0,1534,42.9,121,0.0,0.003065426511997527,0.0,0.0,0.0,0.0,0.0
36299,L55876,L,297.2,308.6,90.0,1413,49.8,12,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
36300,M16229,M,298.7,310.3,90.0,1481,41.5,83,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36301,L53868,L,301.7,311.0,90.0,1548,40.3,21,0.0,0.0027399451359920108,0.0,0.0,0.0,0.0,0.0
36302,M22316,M,300.2,311.7,90.0,1397,50.2,71,0.0,0.0037644774152991267,0.0,0.0,0.0,0.0,0.0
36303,L57154,L,298.6,308.2,90.0,1361,68.2,172,1.0,0.9862769747853632,0.0,0.0,1.0,0.0,0.0
36304,M16761,M,297.9,307.6,90.0,1505,40.1,166,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36305,L52051,L,303.7,312.4,90.0,1513,40.1,135,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
36306,L51890,L,303.4,311.7,90.0,1673,32.2,166,0.0,0.006976168161856361,0.0,0.0,0.0,0.0,0.0
36307,M22746,M,300.6,312.2,90.0,2174,18.5,95,0.0,0.002377553712123539,0.0,0.0,0.0,0.0,0.0
36308,L48973,L,298.1,307.8,90.0,1761,28.2,76,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36309,L50054,L,300.6,309.5,90.0,1471,49.6,29,0.0,0.0028789022756849124,0.0,0.0,0.0,0.0,0.0
36310,M21077,M,301.0,310.7,90.0,1455,46.1,103,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
36311,M20073,M,303.7,312.6,90.0,1429,43.3,189,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
36312,M17105,M,299.3,308.4,90.0,1438,42.3,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36313,M16601,M,298.5,308.0,90.0,1363,49.2,149,0.0,0.017662299218444314,0.0,0.0,0.0,0.0,0.0
36314,L48200,L,296.3,307.3,90.0,1372,57.7,33,0.0,0.022459109249932392,0.0,0.0,0.0,0.0,0.0
36315,L47885,L,297.7,309.0,90.0,1507,38.2,94,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36316,M19154,M,301.7,310.1,90.0,1743,27.3,210,0.0,0.028421760640000047,0.0,0.0,0.0,0.0,0.0
36317,H34990,H,302.4,312.0,90.0,1457,43.4,23,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
36318,M22026,M,300.3,310.2,90.0,1429,44.7,203,0.0,0.01146266197344318,0.0,0.0,0.0,0.0,0.0
36319,L55357,L,299.7,311.1,90.0,1439,44.9,174,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
36320,M15768,M,295.5,306.1,90.0,1822,24.3,164,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36321,H34607,H,304.0,313.1,90.0,1408,39.8,132,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
36322,L50257,L,300.1,309.3,90.0,1841,23.0,125,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36323,L56546,L,298.0,308.5,90.0,1461,48.0,68,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
36324,H30008,H,297.6,309.6,90.0,1278,50.4,2,0.0,0.012568563419832023,0.0,0.0,0.0,0.0,0.0
36325,L52484,L,303.9,313.1,90.0,1425,49.3,199,0.0,0.012367576680351034,0.0,0.0,0.0,0.0,0.0
36326,L47620,L,297.4,308.5,90.0,1389,39.2,54,0.0,0.0029640009083808706,0.0,0.0,0.0,0.0,0.0
36327,M22466,M,300.4,311.3,90.0,1350,56.5,31,0.0,0.01686792090858344,0.0,0.0,0.0,0.0,0.0
36328,H33506,H,302.0,310.5,90.0,1812,24.4,138,0.0,0.004845494680983165,0.0,0.0,0.0,0.0,0.0
36329,L53314,L,301.0,311.0,90.0,1581,37.0,127,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36330,H29424,H,298.4,308.9,90.0,1782,23.9,24,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36331,L50956,L,302.5,311.1,90.0,1538,36.8,208,0.0,0.031045116407317302,0.0,0.0,0.0,0.0,0.0
36332,L56179,L,297.1,307.9,90.0,1492,39.4,171,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
36333,L50888,L,302.1,311.4,90.0,1549,44.6,31,0.0,0.00483304964740884,0.0,0.0,0.0,0.0,0.0
36334,L50960,L,302.4,311.1,90.0,1446,42.9,5,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
36335,L47273,L,299.1,309.0,90.0,1450,43.0,40,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36336,H38653,H,298.2,308.8,90.0,1436,51.9,153,0.0,0.003711316758615631,0.0,0.0,0.0,0.0,0.0
36337,L51129,L,302.3,311.5,90.0,1384,50.8,13,0.0,0.013134886466715399,0.0,0.0,0.0,0.0,0.0
36338,L52965,L,301.7,311.1,90.0,1469,37.2,128,0.0,0.0027399451359920108,0.0,0.0,0.0,0.0,0.0
36339,M19730,M,303.7,312.4,90.0,1631,28.5,132,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
36340,M19662,M,303.5,312.4,90.0,1318,54.2,177,0.0,0.05743873511936254,0.0,0.0,0.0,0.0,0.0
36341,L52047,L,303.6,312.5,90.0,1345,54.1,126,0.0,0.05743873511936254,0.0,0.0,0.0,0.0,0.0
36342,L47472,L,298.1,308.4,90.0,1335,40.2,109,0.0,0.010548269312529638,0.0,0.0,0.0,0.0,0.0
36343,L55068,L,300.7,312.3,90.0,1577,33.2,100,0.0,0.002377553712123539,0.0,0.0,0.0,0.0,0.0
36344,M22265,M,299.8,310.8,90.0,1530,35.2,163,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36345,M20455,M,302.7,312.0,90.0,1944,21.4,71,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
36346,H32300,H,300.5,309.5,90.0,1635,34.2,62,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36347,L53634,L,300.7,310.1,90.0,1598,32.8,79,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36348,H31956,H,299.2,308.9,90.0,1712,26.4,95,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36349,L48945,L,298.2,307.6,90.0,1368,51.8,5,0.0,0.012824670710022816,0.0,0.0,0.0,0.0,0.0
36350,M21660,M,301.1,310.6,90.0,1310,48.8,103,0.0,0.014881843347917012,0.0,0.0,0.0,0.0,0.0
36351,M16737,M,298.2,307.8,90.0,1566,33.8,100,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36352,L49161,L,298.0,307.6,90.0,1385,45.0,158,0.0,0.005865150851830463,0.0,0.0,0.0,0.0,0.0
36353,L56909,L,298.7,309.8,90.0,1695,29.0,145,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36354,M24468,M,298.9,310.1,90.0,1513,41.5,80,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36355,L49865,L,299.8,309.4,90.0,1609,32.5,27,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36356,L56110,L,297.4,308.4,90.0,1571,39.4,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36357,L50638,L,301.5,310.4,90.0,1329,46.6,24,0.0,0.014881843347917012,0.0,0.0,0.0,0.0,0.0
36358,L51721,L,302.5,310.4,90.0,1427,46.8,179,0.0,0.013557842136739336,0.0,0.0,0.0,0.0,0.0
36359,L49358,L,299.6,309.2,90.0,1602,37.3,31,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36360,L51630,L,302.5,310.3,90.0,1551,37.3,168,0.0,0.008746202338283571,0.0,0.0,0.0,0.0,0.0
36361,L51039,L,302.6,311.5,90.0,1599,37.0,211,0.0,0.09131611431080124,0.0,0.0,0.0,0.0,0.0
36362,L54803,L,300.6,311.7,90.0,1734,29.9,72,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36363,M22514,M,300.3,311.5,90.0,1540,41.5,151,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36364,L51699,L,302.4,310.4,90.0,1666,29.7,125,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
36365,L49697,L,298.8,308.5,90.0,1395,44.4,33,0.0,0.003099002979374284,0.0,0.0,0.0,0.0,0.0
36366,L52016,L,303.3,311.8,90.0,1315,62.0,42,1.0,0.8648839686774143,0.0,1.0,0.0,0.0,0.0
36367,M17745,M,300.5,309.5,90.0,1320,49.9,59,0.0,0.012568563419832023,0.0,0.0,0.0,0.0,0.0
36368,L54461,L,300.0,310.2,90.0,1675,29.7,64,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36369,L53435,L,301.0,310.5,90.0,1379,57.3,204,0.0,0.4905705857446247,0.0,0.0,0.0,0.0,0.0
36370,L51719,L,302.5,310.3,90.0,1592,32.6,174,0.0,0.008746202338283571,0.0,0.0,0.0,0.0,0.0
36371,L52819,L,302.6,312.1,90.0,1668,28.7,180,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
36372,L56639,L,298.4,309.1,90.0,1579,36.1,123,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36373,L50661,L,302.0,310.9,90.0,1663,31.5,81,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
36374,M16137,M,298.2,309.4,90.0,1408,46.5,76,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
36375,M18006,M,300.5,309.9,90.0,1780,26.5,101,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36376,L55442,L,299.1,310.6,90.0,1921,23.9,158,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36377,M18065,M,300.1,308.9,90.0,1548,38.4,31,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36378,H39306,H,298.9,309.7,90.0,1407,48.6,161,0.0,0.0037182262778875552,0.0,0.0,0.0,0.0,0.0
36379,L49922,L,299.6,309.1,90.0,1369,51.4,164,0.0,0.014999917419885489,0.0,0.0,0.0,0.0,0.0
36380,L53256,L,301.0,310.9,90.0,1492,36.7,199,0.0,0.005264814780604985,0.0,0.0,0.0,0.0,0.0
36381,L51227,L,301.9,311.0,90.0,1455,46.0,29,0.0,0.004183337888755606,0.0,0.0,0.0,0.0,0.0
36382,L52911,L,302.2,311.6,90.0,1872,20.4,202,0.0,0.008080227740147983,0.0,0.0,0.0,0.0,0.0
36383,H32359,H,300.7,309.6,90.0,1925,20.5,9,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36384,M20650,M,301.7,311.2,90.0,1563,34.5,139,0.0,0.0027399451359920108,0.0,0.0,0.0,0.0,0.0
36385,L53974,L,301.3,310.8,90.0,1428,55.2,88,0.0,0.004743221665837715,0.0,0.0,0.0,0.0,0.0
36386,L53723,L,301.4,310.8,90.0,1698,29.6,99,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36387,M15560,M,297.6,308.8,90.0,1683,31.6,79,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36388,L50754,L,301.7,310.6,90.0,1406,46.0,112,0.0,0.003987073132070495,0.0,0.0,0.0,0.0,0.0
36389,M22559,M,300.7,311.5,90.0,1441,40.6,33,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36390,L49695,L,298.8,308.5,90.0,1490,35.0,29,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36391,H32414,H,300.5,309.8,90.0,1324,72.8,159,1.0,0.842009502475118,0.0,0.0,1.0,0.0,0.0
36392,L53000,L,301.3,311.1,90.0,1723,27.6,210,0.0,0.010641761268460795,0.0,0.0,0.0,0.0,0.0
36393,M23441,M,297.5,308.0,90.0,1429,45.8,148,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
36394,L50864,L,302.0,311.2,90.0,1270,65.3,182,1.0,0.9851549223104163,0.0,0.0,0.0,0.0,0.0
36395,L50175,L,300.5,309.8,90.0,1550,37.4,148,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36396,H33666,H,302.6,311.0,90.0,1438,51.0,106,0.0,0.012860819429611984,0.0,0.0,0.0,0.0,0.0
36397,L50591,L,301.3,310.3,90.0,1419,55.7,125,0.0,0.00555545352846202,0.0,0.0,0.0,0.0,0.0
36398,L55142,L,301.0,312.2,90.0,1372,47.0,59,0.0,0.01286798651174241,0.0,0.0,0.0,0.0,0.0
36399,L53489,L,300.9,310.2,90.0,1382,50.4,131,0.0,0.007578052705690471,0.0,0.0,0.0,0.0,0.0
36400,L55791,L,297.4,308.3,90.0,1472,45.5,2,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
36401,M19872,M,303.8,312.9,90.0,1815,27.8,66,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
36402,L54930,L,300.4,311.7,90.0,1444,51.2,174,0.0,0.004259190499464444,0.0,0.0,0.0,0.0,0.0
36403,H35393,H,300.6,310.7,90.0,1501,45.3,175,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
36404,L51228,L,301.9,311.0,90.0,2691,12.1,31,1.0,0.8762905418339241,0.0,0.0,1.0,0.0,0.0
36405,L52079,L,303.6,312.3,90.0,2168,17.7,219,0.0,0.19527956599287272,0.0,0.0,0.0,0.0,0.0
36406,M16178,M,299.0,310.3,90.0,1582,33.3,177,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
36407,L56952,L,298.5,309.5,90.0,1561,34.8,35,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
36408,L56317,L,297.7,308.7,90.0,1731,28.4,104,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
36409,H36556,H,300.3,309.7,83.13646046884422,1452,41.5,139,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
36410,L49077,L,297.8,307.4,90.0,1418,41.2,155,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
